id,time,intid,area,rsphone,acode,zip,ringer,intro1,intro2,srvyinfo,gender,rwdirusa,rwdiril,rwdirlocal,qlife,ccintro,recall,order1,concon,order2,rcc1,rcc1ccp,rcc1ccq,rcc2,rcc2ccp,rcc2ccq,ccr1,ccr1ccq,ccr1r,ccr2,ccr2ccq,ccr2r,tax_fed_val,tax_il_val,tax_fairshr,qlintro,qual_air,qual_infra,qual_cops,qual_K12,econ_local,qual_parks,concon_info,ilbudg_st,ilbudg_gdjob,ilbudg_prjob,ilbudg_gdjob1,ilbudg_prjob1,ilbudg_prjob2,ilbudg_gdjob2,ilbudg_intro,ilbudg_gov,ilbudg_leg,Ilbudg_senpres,Ilbudg_horspk,stfin_intro,stfin_total,stfinord,stfin1,stfin2,cuts_intro,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,pen_cuts,cuts_comment,tax_intro,tax_hinc,tax_sales,tax_services,gamble_exp,sell_il_asset,tax_comment,crts_intro,judic_apelect,judic_apelectfeel,judic_campissue,crts_intro2,cf_lim_judg1,cf_lim_judg2,cf_pub_judg1,cf_pub_judg2,crts4ord,crts4a,crts4b,demo_intro,birth_yr,hh_child,comun_type,zip2,county,education,employ_time,rent_own,marstatus,party_aff08,party_repstr,party_demstr,party_indystr,party_aff,rac_eth,hh_inc,numphones,havecell,gender2,cbtime,nrv,thanks,sorry,thanksc,results,spanish,date1,regwgt,gendwgt,rxgwgt
297,5,239,1,312265,312, ,1,2, , ,2,2,2,1,4, ,999,9,8,1,999, ,999,999, ,999, ,8,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081006,1.06976744186047,.83743842364532,.895864360178715
571,16,45,1,312666,312, ,1,2, , ,2,2,1,1,3, ,2,1,1,1,2, ,1,999, ,999, ,999,999, ,999,999,4,4,8, ,3,4,3,3,3,2,4,4,8,1, , ,1,8, ,4,3,8,8, ,1,2,999,2, ,2,2,2,2,2,1,8, ,1,8,1,1,1,8, ,1,1,2, ,2,1, ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081002,1.06976744186047,.83743842364532,.895864360178715
680,13,45,1,773221,773, ,1,3, , ,2,1,2,1,2, ,2,1,8,1,2, ,8,999, ,999, ,999,999, ,999,999,2,3,3, ,3,3,2,2,2,2,2,2,1,8,1,8, , , ,2,3,3,3, ,2,1,2,999, ,1,1,1,1,1,1,0, ,2,1,2,2,2,0, ,1,2,8, ,3,3,8,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081006,1.06976744186047,.83743842364532,.895864360178715
1685,2,225,1,773224,773, ,1,2, , ,2,2,2,2, , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.06976744186047,.83743842364532,.895864360178715
681,6,216,1,773283,773, ,1,1, ,1,1,2,2,2,4,1,1,1,1,1,1,1,1,999, ,999, ,999,999, ,999,999,5,3,3, , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080929,1.06976744186047,1.25319693094629,1.3406292749658
364,3,22,1,773292,773, ,1,2, , ,2,2,8,1,3, ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080927,1.06976744186047,.83743842364532,.895864360178715
463,7,11,1,773322,773, ,1,2, ,1,2,2,2,2,3,1,2,1,2,1,2,1,2,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080929,1.06976744186047,.83743842364532,.895864360178715
907,3,115,1,773626,773, ,1,3, , ,2,2,2,2, , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.06976744186047,.83743842364532,.895864360178715
908,2,115,1,773631,773, ,1,3, , ,2,2, , , , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.06976744186047,.83743842364532,.895864360178715
614,6,216,1,773731,773, ,1,1, ,1,2,2,1,1,3,1,3,2,8,2,999, ,999,999, ,999, ,999,999,1,8,3,4,4, , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,1.06976744186047,.83743842364532,.895864360178715
311,25,111,1,773753,773, ,1,1, ,1,2,2,2,1,3,1,2,2,1,1,999, ,999,999, ,999,1,1,2, ,999,999,4,4,3,1,3,4,3,4,3,2,2,4,1,1, , ,1,1,1,4,8,8,3,1,8,2,999,8,1,2,1,2,2,2,8,1,1,1,9,8,2,8,9,9,9, ,9,9,9,9,9,9,2,999,9,9,9, , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080925,1.06976744186047,.83743842364532,.895864360178715
161,7,45,1,773778,773, ,1,3, , ,2,2,2,9,3, ,999,9,1,1,999, ,999,999, ,999, ,1,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080925,1.06976744186047,.83743842364532,.895864360178715
206,16,45,1,773863,773, ,1,1, , ,1,1,2,2,5, ,8,2,2,2,999, ,999,999, ,999, ,999,999, ,1,8,3,3,2, ,3,5,3,3,3,3,4,2,8,8,8,8, , , ,3,1,2,1, ,2,2,999,1, ,2,2,2,8,2,2,8, ,1,1,1,2,1,0, ,1,1,1, ,1,1,2,1,1,1,999, ,1, , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080930,1.06976744186047,1.25319693094629,1.3406292749658
779,12,115,1,773929,773, ,1,3, , ,2,2,2,2,4, ,2,2,1,1,999, ,999,999, ,999, ,1,2, ,999,999,4,4,3, ,4,5,4,5,5,4,3,3,0,1, , ,1,0, ,2,2,2,2, ,2,2,999,1, ,2,2,2,2,2,2,1, ,1,2,2,2,1,0, , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080929,1.06976744186047,.83743842364532,.895864360178715
740,10,115,1,773929,773, ,1,3, , ,2,2,2,1,3, ,1,1,1,1,1, ,1,999, ,999, ,999,999, ,999,999,3,3,2, ,4,5,3,4,3,5,3,3,0,0, , ,0,0, ,3,3,3,3, ,2,2,999,1, ,2,2, ,1,2,2, , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081006,1.06976744186047,.83743842364532,.895864360178715
903,15,107,1,773944,773, ,1,1, , ,1,2,2,2,2, ,1,1,1,1,1, ,1,999, ,999, ,999,999, ,999,999,5,5,3, ,3,4,3,5,5,1,3,5, , , , , , , , , , , , ,1,2,999,2, ,2,1,1,1,1,2,1, ,1,2,2,2,2, , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.06976744186047,1.25319693094629,1.3406292749658
99,11,33,2,630665,630, ,1,3, , ,2,8,2,1,1, ,1,1,1,1,1, ,1,999, ,999, ,999,999, ,999,999,3,2,2, ,2,3,2,2,2,1,3,4,8,1, , ,1,8, ,4,3,4,2, ,2,2,999,1, ,2,1,2,1,1,2,1, ,2,2,2,1,2,0, ,2,2,8, ,1,1, ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,1.30841121495327,.83743842364532,1.09571382533033
85,4,33,2,630963,630, ,1,3, , ,1,2,2,1,3, ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,1.30841121495327,1.25319693094629,1.63969691899515
662,13,20,2,630978,630, ,1,3, , ,2,2,2,1,2,1,8,1,8,1,8, ,8,999, ,999, ,999,999, ,999,999,3,3,8,1,2,2,2,2,4,2,4,3,8,8, , ,8,8, , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081002,1.30841121495327,.83743842364532,1.09571382533033
714,27,225,2,630983,630, ,1,2, , ,2,2,8,1,1, ,2,1,2,1,2, ,2,999, ,999, ,999,999, ,999,999,2,2,8, ,1,2,1,1,1,1,3,2,8,8,8,8, , , ,2,2,8,8, ,8,1,8,999, ,2,2,2,2,2,2,1, ,2,2,1,2,1,1, ,2,1,2, ,8, , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080930,1.30841121495327,.83743842364532,1.09571382533033
48,3,33,2,708343,708, ,1,3, , ,2,9,9, , , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,1.30841121495327,.83743842364532,1.09571382533033
796,10,115,2,708532,708, ,1,3, , ,2,2,2,1,3, ,3,2,8,1,999, ,999,999, ,999, ,8,3, ,999,999,2,3,2, ,2,2,1,8,2,3,2,3,0,1, , ,1,0, ,3,3,3,3, ,2,2,999,1, ,2,2,2,2,2,2,1, ,1,2,2,8,2,1, , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,1.30841121495327,.83743842364532,1.09571382533033
738,9,20,2,708832,708, ,1,2, , ,2,2,8,1,3, ,3,2,1,2,999, ,999,999, ,999, ,999,999, ,2,3,3,3,2, ,2,4,2,2,3,3,3,8, , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081003,1.30841121495327,.83743842364532,1.09571382533033
564,8,217,2,815337,815, ,1,2, , ,2,2,8,1,2, ,4,2,1,2,999, ,999,999, ,999, ,999,999, ,2,4,4,2,3, ,2,5,2,2,2, , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.30841121495327,.83743842364532,1.09571382533033
928,17,115,2,815356,815, ,1,3, , ,2,2,2,2,3, ,1,1,2,1,1, ,2,999, ,999, ,999,999, ,999,999,5,5,1, ,3,5,2,3,5,1,3,4,0,1, , ,1,0, ,4,3,4,4, ,2,1,2,999, ,2,8,2,1,2,2,0, , ,2,2,1, , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081008,1.30841121495327,.83743842364532,1.09571382533033
81,5,217,2,815467,815, ,1,3, , ,2,2,8,2, , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080924,1.30841121495327,.83743842364532,1.09571382533033
35,22,543,2,847244,847, ,1,2, , ,2,2,2,2,8, ,8,2,1,2,999, ,999,999, ,999, ,999,999, ,2,8,5,4,3, ,1,2,1,5,5,1,2,4,0,1, , ,1,0, ,4,4,4,3, ,2,2,999,1, ,2,1,2,2,2,1,1, , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081004,1.30841121495327,.83743842364532,1.09571382533033
1104,4,225,2,847297,847, ,1,1, , ,1,2,1,8,2, ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081004,1.30841121495327,1.25319693094629,1.63969691899515
72,10,115,2,847459,847, ,1,3, , ,2,1,1,1,2, ,1,1,1,1,1, ,1,999, ,999, ,999,999, ,999,999,4,4,2, ,3,2,3,8,4,3,3,3,8,8, , ,8,8, ,2,2,8,3, ,2,1,2,999, ,8,8,8,8, ,8, , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081001,1.30841121495327,.83743842364532,1.09571382533033
687,10,25,2,847831,847, ,1,3, ,1,2,2,8,1,2,1,3,1,1,1,3,1,1,999, ,999, ,999,999, ,999,999,2,3,8,1,1,2,2,1,2,1,3,5, , , , , , , , , , , ,1,2,1,2,999,1,1,8,1,1,1,1,0,1,1,2,2,2,2,0, , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080929,1.30841121495327,.83743842364532,1.09571382533033
441,4,25,3,217446,217, ,1,2, ,1,2,2,2,2,3,1,4,1,999,9,4, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081006,.706666666666667,.83743842364532,.591789819376026
128,17,9,3,217894,217, ,1,2, ,1,2,2,2,2,8,1,8,2,8,1,999, ,999,999, ,999,1,8,8, ,999,999,8,8,8, , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080924,.706666666666667,.83743842364532,.591789819376026
15,2,222,3,815398,815, ,1,2, , ,2,9,9, , , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080924,.706666666666667,.83743842364532,.591789819376026
276,14,190,3,815625,815, ,1,1, , ,1,2,2,2,5, ,4,1,8,1,4, ,8,999, ,999, ,999,999, ,999,999,4,4,8, ,4,3,3,4,4,2,3,3,0,0, , ,0,0, ,3,3,3,3, ,2,1,2,999, , ,2,1, ,1, , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081004,.706666666666667,1.25319693094629,.885592497868713
121,8,111,3,815975,815, ,1,3, ,1,2,2, , , , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081005,.706666666666667,.83743842364532,.591789819376026
1470,14,225,4,618533,618, ,1,2, , ,2,2,2,2,3, ,8,1,8,1,8, ,8,999, ,999, ,999,999, ,999,999,5,4,3, ,3,3,3,3,4,4,8,5, , , , , , , , , , , , ,2,2,999,1, ,1,8,1,2,2,2,8, ,2,2,2,8,2,8, ,1,1,1, ,2,2, ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,.955056179775281,.83743842364532,.799800741683733
1473,7,225,4,618544,618, ,1,2, , ,2,2,2,1,3, ,2,2,1,2,999, ,999,999, ,999, ,999,999, ,2,2,4,4,3, ,2,4,3,3,3,2,3,5, , , , , , , , , , , , ,2,1,2,999, ,2,2,2,2,1,1, , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20081007,.955056179775281,.83743842364532,.799800741683733
405,10,225,4,618548,618, ,1,2, , ,2,2,2,2,5, ,1,2,8,1,999, ,999,999, ,999, ,8,1, ,999,999,4,3,8, ,2,3,2,2,4,3,3,5, , , , , , , , , , , , ,2,1,2,999,8,2,2,2,2,2,2,1, ,1,2,2,1,2,8, , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080926,.955056179775281,.83743842364532,.799800741683733
5,2,225,4,618935,618, ,1, ,1,1,2,2,2,8, , ,999,9,999,9,999, ,999,999, ,999, ,999,999, ,999,999, , , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , , , , , ,999,9,999,999, , , , , , , , , , , , , , , , , , , ,999, , , , , , , ,20080923,.955056179775281,.83743842364532,.799800741683733
154,17,111,3,309452,309,61761,1,1, ,1,1,2,1,1,3,1,3,1,2,1,3,1,2,999, ,999, ,999,999, ,999,999,5,2,2,1,1,1,1,1,2,1,4,2,1,8,1,8, , ,1,2,2,2,2,1,1,2,999,2,1,2,2,2,2,2,2,0,1,1,1,1,1,2,0,1,1,1,2,1,3,4,3,1,2,999,2,1,1,1,3,61761,8,4,5,1,1,3, , ,1,5,1,6,3,1,1, , , , ,1,1, ,20080927,.706666666666667,1.25319693094629,.885592497868713
630,17,225,1,312243,312,60607,1,1, , ,1,2,2,2,2, ,3,2,2,1,999, ,999,999, ,999, ,2,3, ,999,999,2,2,2, ,2,2,2,2,2,2,4,4,1,8, , ,8,1, ,2,2,2,2, ,2,2,999,1, ,2,2,2,2,1,2,8, ,1,2,2,1,1,0, ,1,2,1, ,3,2,1,1,2,999,2, ,1,0,1,60607,1,4,5,1,5,2, ,1, ,7,2,5,1,1,1, , , , ,1,1, ,20080930,1.06976744186047,1.25319693094629,1.3406292749658
674,15,45,1,312258,312,60654,1,3, , ,2,2,2,1,1, ,3,2,2,2,999, ,999,999, ,999, ,999,999, ,1,3,1,2,2, ,4,4,4,4,2,5,2,4,8,1, , ,1,8, ,4,3,3,3, ,1,2,999,2, ,2,2,2,2,2,2,0, ,1,1,1,2,1,8, ,1,2,2, ,1,1,1,1,1,1,999, ,1,0,1,60654,1,6,2,1,1,2, ,1, ,7,1,8,5,1,2, , , , ,1,1, ,20081006,1.06976744186047,.83743842364532,.895864360178715
568,18,45,1,312432,312,60605,1,3, , ,2,2,2,1,2, ,1,2,2,2,999, ,999,999, ,999, ,999,999, ,1,1,3,3,2, ,3,2,2,4,2,3,4,4,1,1, , ,1,1, ,4,3,4,4, ,1,2,999,2, ,2,1,2,2,2,2,8, ,1,1,2,1,1,8, ,1,1,1, ,3,4,3,2,1,2,999, ,1,0,1,60605,1,6,2,1,1,2, ,1, ,7,1,6,3,1,2, , , , ,1,1, ,20081002,1.06976744186047,.83743842364532,.895864360178715
282,24,11,1,312440,312,60610,1, ,1,1,2,2,2,1,1,1,2,2,2,1,999, ,999,999, ,999,1,2,2, ,999,999,3,3,8,1,1,1,2,5,4,1,2,3,8,1, , ,1,8,1,3,3,2,3,1,1,2,999,2,1,2,2,2,2,2,2,8,1,1,2,1,2,1,8,1,1,2,2,1,2,2,2,1,1,1,999,1,1,0,1,60610,1,6,5,2,5,2, ,1, ,7,1,3,1,1,2, , , , ,1,1, ,20080927,1.06976744186047,.83743842364532,.895864360178715
844,13,25,1,312787,312,60610,1,1, ,1,1,2,2,1,1,1,1,1,1,1,1,1,1,999, ,999, ,999,999, ,999,999,1,2,2,1,1,2,2,2,1,1,3,4,0,1, , ,1,0,1,4,4,4,4,1,2,2,999,1,1,2,2,1,2,2,2,0,1,2,2,2,1,2,0,1,2,1,2,1,1,1,1,1,1,1,999,1,1,0,1,60610,1,3,2,1,1,2, ,2, ,6,1,6,4,1,1, , , , ,1,1, ,20080930,1.06976744186047,1.25319693094629,1.3406292749658
75,17,225,1,312929,312,60622,1, ,1, ,1,2,2,2,3, ,1,2,8,1,999, ,999,999, ,999, ,8,1, ,999,999,5,5,1, ,3,3,2,4,3,1,4,4,0,1, , ,1,0, ,4,4,4,3, ,2,2,999,1, ,2,2,1,2,8,1,1, ,2,2,2,8,2,1, ,8, ,2, ,1,1,2,1,2,999,2, ,1,0,1,60622,1,6,5,1,5,3, , ,2,3,1,4,1,1,1, , , , ,1,1, ,20080924,1.06976744186047,1.25319693094629,1.3406292749658
484,25,11,1,312949,312,60501,1,1, ,1,1,2,1,1,3, ,2,2,1,2,999, ,999,999, ,999, ,999,999,1,2,2,5,2,3,1,5,5,2,5,2,2,4,2,1,8,1,8, , ,1,3,3,2,2,1,2,1,2,999,1,2,2,2,2,2,2,8,1,2,1,2,1,2,8,1,1,1,1,1,1,1,4,1,2,999,2,1,1,0,1,60501,1,6,5,1,1,2, ,1, ,7,6,6,2,1,1, , , , ,1,1, ,20080929,1.06976744186047,1.25319693094629,1.3406292749658
641,27,216,1,312951,312,60614,1,2, ,1,2,8,2,1,1,1,2,2,8,2,999, ,999,999, ,999, ,999,999,1,8,2,1,1,3,1,1,1,1,1,1,1,3,2,8,1,8,1, , ,1,3,3,2,4,1,8,1,8,999,1,2,2,2,2,2,2,1,1,8,1,1,8,8,1,1,3,1,8,1,2,2,4,2,1,2,999,1,1,0,1,60614,1,5,2,2,5,7, , ,2,3,1,1,1,2,2, , , , ,1,1, ,20080929,1.06976744186047,.83743842364532,.895864360178715
586,34,217,1,773227,773,60647,1,1, , ,1,2,2,2,1, ,3,1,1,1,3, ,1,999, ,999, ,999,999, ,999,999,5,5,3, ,5,3,2,3,2,2,3,3,8,1, , ,1,8, ,4,4,3,4, ,1,2,999,2, ,2,2,2,2,2,2,8, ,1,2,2,2,2,1, ,3,1,2, ,1,1,1,1,1,1,999, ,1,0,1,60647,1,6,6,1,5,3, , ,1,5,1,4,1,1,1, , , , ,1,1, ,20081001,1.06976744186047,1.25319693094629,1.3406292749658
407,18,20,1,773253,773,60629,1,1, , ,1,2,1,1,4, ,4,1,2,1,4, ,2,999, ,999, ,999,999, ,999,999,3,3,3, ,4,2,4,3,4,4,3,5, , , , , , , , , , , , ,2,2,999,1, ,2,2,2,2,2,1,8, ,1,1,1,2,2,8, ,1,2,1, ,3,3,3,1,1,1,999,1,1,3,1,60629,1,3,7,2,5,2, ,1, ,7,2,1,1,1,1, , , , ,1,1, ,20081001,1.06976744186047,1.25319693094629,1.3406292749658
876,19,128,1,773264,773,60628,1,2, , ,2,2,2,2,3, ,1,1,8,1,1, ,8,999, ,999, ,999,999, ,999,999,4,3,3, ,3,3,3,4,4,3,4,3,0,1, , ,1,0, ,3,3,3,3, ,2,2,999,1, ,2,2,2,2,2,2,0, ,1,2,2,2,1,8, ,1,1,1, ,4,2,1,1,2,999,2, ,1,0,1,60628,1,6,7,1,1,2, ,1, ,7,2,3,1,1,2, , , , ,1,1, ,20081003,1.06976744186047,.83743842364532,.895864360178715
463,18,222,1,773287,773,62375,1, ,2, ,1,2,2,8,4, ,3,2,2,1,999, ,999,999, ,999, ,2,3, ,999,999,3,4,3, ,2,5,2,3,5,2,4,5, , , , , , , , , , , , ,2,1,2,999, ,2,2,8,1,2,8,1, ,1,1,2,2,1,0, ,1,1,2, ,1,1,4,1,1,1,999, ,1,1,4,62375,9,3,5,1,1,2, ,8, ,8,1,3,1,1,1, , , , ,1,1, ,20080929,1.06976744186047,1.25319693094629,1.3406292749658
500,28,222,1,773287,773,62353,1,1, ,3,1,8,8,8,1, ,8,1,1,1,8, ,1,999, ,999, ,999,999, ,999,999,2,3,8, ,2,2,2,2,2,2,3,4,0,1, , ,1,0, ,4,4,4,4, ,2,2,999,1, ,2,1,8,2,1,8,1, ,2,2,2,2,2,1, ,1,1,8, ,1,1,1,2,2,999,1,1,1,0,5,62353,8,3,6,1,1,3, , ,2,3,1,9,1,1,1, , , , ,1,1, ,20080929,1.06976744186047,1.25319693094629,1.3406292749658
462,24,11,1,773293,773,60640,1,1, ,1,2,2,2,2,2,1,3,1,1,1,3,1,1,999, ,999, ,999,999, ,999,999,3,3,3,1,2,2,5,5,3,2,4,4,0,1, , ,1,0,1,3,3,3,3,1,2,1,2,999,1,2,1,2,2,1,2,8,1,2,2,2,2,1,8,1,1,1,1,1,3,1,4,1,1,1,999,1,1,3,1,60640,1,6,1,1,1,1,2, , ,2,1,9,1,1,2, , , , ,1,1, ,20080929,1.06976744186047,.83743842364532,.895864360178715
277,15,225,1,773324,773,60649,1,2, , ,2,2,2,2,5, ,3,2,2,1,999, ,999,999, ,999, ,2,3, ,999,999,5,5,1, ,8,5,5,3,5,5,1,4,0,1, , ,1,0, ,4,4,2,4, ,2,1,2,999, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1, ,1,1,1, ,1,1,8,2,1,2,999, ,1,2,1,60649,1,2,7,2,5,1,1, , ,1,2,2,1,1,2, , , , ,1,1, ,20080925,1.06976744186047,.83743842364532,.895864360178715
79,26,190,1,773324,773,60637,1,1, ,1,1,2,2,2,4, ,1,2,1,1,999, ,999,999, ,999, ,1,1, ,999,999,4,5,3, ,3,4,2,5,5,5,2,4,1,0, , ,0,1, ,3,3,3,3, ,1,2,999,2, ,1,2,2,1,1,1,0, ,2,2,2,1,1,1, ,1,1,1, ,4,4,1,3,1,3,999, ,1,0,1,60637,1,3,4,2,5,2, ,1, ,7,2,2,1,2,1, , , , ,1,1, ,20081007,1.06976744186047,1.25319693094629,1.3406292749658
56,14,115,1,773338,773,60626,1,3, , ,2,2,8,8,2, ,9,1,2,1,9, ,2,999, ,999, ,999,999, ,999,999,8,2,2, ,2,5,3,8,4,1,4,8, , , , , , , , , , , , ,2,1,2,999, ,2,1,2,1,1,2,0, ,2,2,2,1,1,8, ,1,2,1, ,3,2,4,1,2,999,2, ,1,0,1,60626,1,6,3,2,5,2, ,2, ,6,1,1,1,1,2, , , , ,1,1, ,20080930,1.06976744186047,.83743842364532,.895864360178715
130,19,17,1,773342,773,60651,1,2, , ,2,2,1,1,3, ,3,2,2,1,999, ,999,999, ,999, ,2,3, ,999,999,3,4,3, ,1,4,2,2,2,3,3,5, , , , , , , , , , , , ,2,2,999,1, ,2,1,2,1,2,2,0, ,1,2,1,1,1,8, ,1,1,8, ,3,8,3,2,2,999,1, ,1,1,3,60651,1,2,2,1,1,2, ,1, ,7,2,9,2,1,2, , , , ,1,1, ,20081008,1.06976744186047,.83743842364532,.895864360178715
26,17,115,1,773374,773,60619,1,2, , ,2,2,1,1,2, ,4,2,1,1,999, ,999,999, ,999, ,1,4, ,999,999,5,5,8, ,4,2,3,2,5,2,4,3,8,8, , ,8,8, ,1,3,2,3, ,8,2,999,8, ,2,2,1,2,2,2,8, ,1,2,2,2,1,8, ,1,1,1, ,2,1,1,1,1,1,999, ,1,0,1,60619,1,3,2,1,4,2, ,1, ,7,2,3,1,2,2, , , , ,1,1, ,20080923,1.06976744186047,.83743842364532,.895864360178715
